actual_input_tokens,actual_output_tokens,block,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens_requested,latency_ms,model,node,output_tokens_requested,partial_response,phase,physical_node,planned_at,pure_network_ms,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,status,stop_type,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,2,False,i512-o128-c8,1789044810.4169128,8,296.8031727558058,False,1789044809.9887302,2.348661422729492,True,512,3259.44740200066,qwen2.5:0.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044807.1551168,,i512-o128-c8-6,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044807.1574655,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 41.871, ""prompt_per_token_ms"": 0.081779296875, ""prompt_per_second"": 12228.03372262425, ""predicted_n"": 128, ""predicted_ms"": 427.893, ""predicted_per_token_ms"": 3.3692362204724406, ""predicted_per_second"": 296.8031727558058}",ok,limit,639,2831.264738997561,True
512,128,2,False,i512-o128-c8,1789044810.8829317,8,298.7546401065166,False,1789044810.457782,2.7265548706054688,True,512,3725.087925005937,qwen2.5:0.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044807.1551168,,i512-o128-c8-7,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044807.1578434,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 40.932, ""prompt_per_token_ms"": 0.0799453125, ""prompt_per_second"": 12508.550767125964, ""predicted_n"": 128, ""predicted_ms"": 425.098, ""predicted_per_token_ms"": 3.347228346456693, ""predicted_per_second"": 298.7546401065166}",ok,limit,639,3299.938304000534,True
2048,128,2,False,i2048-o128-c1,1789044815.5422225,1,295.47733549241184,False,1789044815.112906,0.25010108947753906,True,2048,633.2877359964186,qwen2.5:0.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044814.9086845,,i2048-o128-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044814.9089346,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 201.77, ""prompt_per_token_ms"": 0.0985205078125, ""prompt_per_second"": 10150.17098676711, ""predicted_n"": 128, ""predicted_ms"": 429.813, ""predicted_per_token_ms"": 3.3843543307086614, ""predicted_per_second"": 295.47733549241184}",ok,limit,2175,203.97121499991044,True
512,128,2,False,i512-o128-c1,1789044818.0107872,1,305.8803694649502,False,1789044817.5961096,0.26035308837890625,True,512,459.6134970051935,qwen2.5:0.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044817.5509129,,i512-o128-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044817.5511732,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 42.816, ""prompt_per_token_ms"": 0.083625, ""prompt_per_second"": 11958.146487294469, ""predicted_n"": 128, ""predicted_ms"": 415.195, ""predicted_per_token_ms"": 3.2692519685039367, ""predicted_per_second"": 305.8803694649502}",ok,limit,639,44.93605600146111,True
512,128,0,False,,1789043503.8498812,,121.86111670840648,False,1789043502.8074636,0.0007152557373046875,True,512,1315.5267419933807,qwen2.5:1.5b-instruct-q8_0,spark,128,True,warmup,etri-ser0003-cg0ms0,1789043502.5343525,,warmup,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043502.5343533,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 272.317, ""prompt_per_token_ms"": 0.531869140625, ""prompt_per_second"": 1880.1617232857295, ""predicted_n"": 128, ""predicted_ms"": 1042.17, ""predicted_per_token_ms"": 8.206062992125984, ""predicted_per_second"": 121.86111670840648}",ok,limit,639,273.1095199997071,True
128,64,0,False,i128-o64-c1,1789043504.3861525,1,124.4650964308152,False,1789043503.8801637,5.430459976196289,True,128,527.0634589978727,qwen2.5:1.5b-instruct-q8_0,spark,64,True,measure,etri-ser0003-cg0ms0,1789043503.853658,,i128-o64-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043503.8590884,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 19.652, ""prompt_per_token_ms"": 0.15353125, ""prompt_per_second"": 6513.331976389171, ""predicted_n"": 64, ""predicted_ms"": 506.166, ""predicted_per_token_ms"": 8.034380952380952, ""predicted_per_second"": 124.4650964308152}",ok,limit,191,21.0748140088981,True
512,128,0,False,i512-o128-c8,1789043505.5659168,8,123.85567595454205,False,1789043504.5410616,0.18858909606933594,True,512,1104.2016009887448,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.4617147,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.997, ""prompt_per_token_ms"": 0.150384765625, ""prompt_per_second"": 6649.6097250542225, ""predicted_n"": 128, ""predicted_ms"": 1025.387, ""predicted_per_token_ms"": 8.07391338582677, ""predicted_per_second"": 123.85567595454205}",ok,limit,639,79.34662800107617,True
512,128,0,False,i512-o128-c8,1789043506.6682656,8,123.87742182798205,False,1789043505.6431274,0.4119873046875,True,512,2206.3275179971242,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-1,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.4619381,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.555, ""prompt_per_token_ms"": 0.149521484375, ""prompt_per_second"": 6688.002090000653, ""predicted_n"": 128, ""predicted_ms"": 1025.207, ""predicted_per_token_ms"": 8.072496062992126, ""predicted_per_second"": 123.87742182798205}",ok,limit,639,1181.1894419952296,True
512,128,0,False,i512-o128-c8,1789043507.7607093,8,124.9483481238071,False,1789043506.7445128,0.8003711700439453,True,512,3298.382219989435,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-2,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.4623265,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.093, ""prompt_per_token_ms"": 0.148619140625, ""prompt_per_second"": 6728.608413388879, ""predicted_n"": 128, ""predicted_ms"": 1016.42, ""predicted_per_token_ms"": 8.003307086614173, ""predicted_per_second"": 124.9483481238071}",ok,limit,639,2282.1858529932797,True
512,128,0,False,i512-o128-c8,1789043508.863928,8,123.7275305446252,False,1789043507.8374739,1.1086463928222656,True,512,4401.293082992197,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-3,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.4626348,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.507, ""prompt_per_token_ms"": 0.149427734375, ""prompt_per_second"": 6692.198099520305, ""predicted_n"": 128, ""predicted_ms"": 1026.449, ""predicted_per_token_ms"": 8.082275590551182, ""predicted_per_second"": 123.7275305446252}",ok,limit,639,3374.8387639934663,True
512,128,0,False,i512-o128-c8,1789043509.9622514,8,124.2869403784782,False,1789043508.9406557,1.5075206756591797,True,512,5499.217841002974,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-4,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.4630337,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.182, ""prompt_per_token_ms"": 0.14879296875, ""prompt_per_second"": 6720.747683179754, ""predicted_n"": 128, ""predicted_ms"": 1021.829, ""predicted_per_token_ms"": 8.045897637795274, ""predicted_per_second"": 124.2869403784782}",ok,limit,639,4477.6223939988995,True
512,128,0,False,i512-o128-c8,1789043511.0599248,8,124.32964782403538,False,1789043510.037948,1.859903335571289,True,512,6596.538677986246,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-5,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.463386,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 75.779, ""prompt_per_token_ms"": 0.148005859375, ""prompt_per_second"": 6756.489264835905, ""predicted_n"": 128, ""predicted_ms"": 1021.478, ""predicted_per_token_ms"": 8.043133858267716, ""predicted_per_second"": 124.32964782403538}",ok,limit,639,5574.561854999047,True
512,128,0,False,i512-o128-c8,1789043512.164514,8,123.49844848996405,False,1789043511.1359155,2.1877288818359375,True,512,7700.799957005074,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-6,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.463714,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.419, ""prompt_per_token_ms"": 0.149255859375, ""prompt_per_second"": 6699.904474018242, ""predicted_n"": 128, ""predicted_ms"": 1028.353, ""predicted_per_token_ms"": 8.097267716535434, ""predicted_per_second"": 123.49844848996405}",ok,limit,639,6672.201893001329,True
512,128,0,False,i512-o128-c8,1789043513.2668355,8,123.74862853390032,False,1789043512.2405465,2.4695396423339844,True,512,8802.839648997178,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043504.4615262,,i512-o128-c8-7,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043504.4639957,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 75.851, ""prompt_per_token_ms"": 0.148146484375, ""prompt_per_second"": 6750.075806515405, ""predicted_n"": 128, ""predicted_ms"": 1026.274, ""predicted_per_token_ms"": 8.080897637795275, ""predicted_per_second"": 123.74862853390032}",ok,limit,639,7776.551251998171,True
2048,128,0,False,i2048-o128-c1,1789043514.6935823,1,119.4334154007038,False,1789043513.62983,0.1888275146484375,True,2048,1402.1953149931505,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043513.2911978,,i2048-o128-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043513.2913866,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 336.56, ""prompt_per_token_ms"": 0.1643359375, ""prompt_per_second"": 6085.096268124555, ""predicted_n"": 128, ""predicted_ms"": 1063.354, ""predicted_per_token_ms"": 8.372866141732283, ""predicted_per_second"": 119.4334154007038}",ok,limit,2175,338.443119006115,True
512,128,0,False,i512-o128-c2,1789043515.7979734,2,126.972066145448,False,1789043514.7971568,0.18405914306640625,True,512,1083.618848992046,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043514.7141702,,i512-o128-c2-1,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043514.7143543,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 81.804, ""prompt_per_token_ms"": 0.1597734375, ""prompt_per_second"": 6258.86264730331, ""predicted_n"": 128, ""predicted_ms"": 1000.22, ""predicted_per_token_ms"": 7.875748031496063, ""predicted_per_second"": 126.972066145448}",ok,limit,639,82.80240900057834,True
512,128,0,False,i512-o128-c2,1789043516.8749068,2,126.80104915387757,False,1789043515.8738875,0.12373924255371094,True,512,2160.6123429955915,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043514.7141702,,i512-o128-c2-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043514.714294,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 75.712, ""prompt_per_token_ms"": 0.147875, ""prompt_per_second"": 6762.468300929839, ""predicted_n"": 128, ""predicted_ms"": 1001.569, ""predicted_per_token_ms"": 7.886370078740157, ""predicted_per_second"": 126.80104915387757}",ok,limit,639,1159.5935200020904,True
512,256,0,False,i512-o256-c1,1789043519.0414295,1,122.81018602131118,False,1789043516.9646277,0.13947486877441406,True,512,2155.423421994783,qwen2.5:1.5b-instruct-q8_0,spark,256,True,measure,etri-ser0003-cg0ms0,1789043516.8858664,,i512-o256-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043516.8860059,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.938, ""prompt_per_token_ms"": 0.15026953125, ""prompt_per_second"": 6654.708986456627, ""predicted_n"": 256, ""predicted_ms"": 2076.375, ""predicted_per_token_ms"": 8.14264705882353, ""predicted_per_second"": 122.81018602131118}",ok,limit,767,78.62158698844723,True
512,128,0,False,i512-o128-c4,1789043520.1965823,4,122.36364161905404,False,1789043519.1585743,0.2899169921875,True,512,1118.4388190013124,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043519.0778525,,i512-o128-c4-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043519.0781424,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 78.115, ""prompt_per_token_ms"": 0.152568359375, ""prompt_per_second"": 6554.438968187928, ""predicted_n"": 128, ""predicted_ms"": 1037.89, ""predicted_per_token_ms"": 8.17236220472441, ""predicted_per_second"": 122.36364161905404}",ok,limit,639,80.43066199752502,True
512,128,0,False,i512-o128-c4,1789043521.2931743,4,124.69231924768313,False,1789043520.2743263,0.47516822814941406,True,512,2214.8464690108085,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043519.0778525,,i512-o128-c4-1,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043519.0783277,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.087, ""prompt_per_token_ms"": 0.150560546875, ""prompt_per_second"": 6641.846225693048, ""predicted_n"": 128, ""predicted_ms"": 1018.507, ""predicted_per_token_ms"": 8.019740157480314, ""predicted_per_second"": 124.69231924768313}",ok,limit,639,1195.9983080014354,True
512,128,0,False,i512-o128-c4,1789043522.3876832,4,124.65021872678145,False,1789043521.3690174,1.7213821411132812,True,512,3308.1091700005345,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043519.0778525,,i512-o128-c4-3,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043519.0795739,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.183, ""prompt_per_token_ms"": 0.148794921875, ""prompt_per_second"": 6720.659464709974, ""predicted_n"": 128, ""predicted_ms"": 1018.851, ""predicted_per_token_ms"": 8.022448818897638, ""predicted_per_second"": 124.65021872678145}",ok,limit,639,2289.4435220077867,True
512,128,0,False,i512-o128-c4,1789043523.4769344,4,125.45836757918694,False,1789043522.4644036,1.012563705444336,True,512,4398.068713999237,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043519.0778525,,i512-o128-c4-2,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043519.078865,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.076, ""prompt_per_token_ms"": 0.1505390625, ""prompt_per_second"": 6642.794125278946, ""predicted_n"": 128, ""predicted_ms"": 1012.288, ""predicted_per_token_ms"": 7.9707716535433075, ""predicted_per_second"": 125.45836757918694}",ok,limit,639,3385.5382109904895,True
512,128,0,False,i512-o128-c1,1789043524.5824885,1,125.15471882563483,False,1789043523.5678759,0.1480579376220703,True,512,1094.2797099996824,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789043523.4880598,,i512-o128-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789043523.4882078,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.792, ""prompt_per_token_ms"": 0.1519375, ""prompt_per_second"": 6581.65364047717, ""predicted_n"": 128, ""predicted_ms"": 1014.744, ""predicted_per_token_ms"": 7.990110236220473, ""predicted_per_second"": 125.15471882563483}",ok,limit,639,79.66725299775135,True
512,128,1,False,,1789044289.4669952,,118.33426354624494,False,1789044288.394067,0.0007152557373046875,True,512,1349.1886779956985,qwen2.5:1.5b-instruct-q8_0,spark,128,True,warmup,etri-ser0003-cg0ms0,1789044288.1178055,,warmup,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044288.1178062,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 274.556, ""prompt_per_token_ms"": 0.5362421875, ""prompt_per_second"": 1864.8290330570085, ""predicted_n"": 128, ""predicted_ms"": 1073.231, ""predicted_per_token_ms"": 8.45063779527559, ""predicted_per_second"": 118.33426354624494}",ok,limit,639,276.2604359886609,True
2048,128,1,False,i2048-o128-c1,1789044292.9659026,1,114.56365679975896,False,1789044291.8573937,3.5924911499023438,True,2048,1454.0241369977593,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044291.5082846,,i2048-o128-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044291.511877,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 343.701, ""prompt_per_token_ms"": 0.16782275390625, ""prompt_per_second"": 5958.667562794405, ""predicted_n"": 128, ""predicted_ms"": 1108.554, ""predicted_per_token_ms"": 8.728771653543308, ""predicted_per_second"": 114.56365679975896}",ok,limit,2175,345.5156190029811,True
512,128,1,False,i512-o128-c8,1789044296.181129,8,120.8479913065571,False,1789044295.130195,0.3120899200439453,True,512,1130.9740449942183,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-1,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.0501547,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 78.094, ""prompt_per_token_ms"": 0.15252734375, ""prompt_per_second"": 6556.2015007555, ""predicted_n"": 128, ""predicted_ms"": 1050.907, ""predicted_per_token_ms"": 8.274858267716535, ""predicted_per_second"": 120.8479913065571}",ok,limit,639,80.04017399798613,True
512,128,1,False,i512-o128-c8,1789044297.2928157,8,122.81376984119309,False,1789044296.2581155,0.15306472778320312,True,512,2242.8193079977063,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.0499957,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.922, ""prompt_per_token_ms"": 0.15023828125, ""prompt_per_second"": 6656.093185304595, ""predicted_n"": 128, ""predicted_ms"": 1034.086, ""predicted_per_token_ms"": 8.142409448818897, ""predicted_per_second"": 122.81376984119309}",ok,limit,639,1208.1191620090976,True
512,128,1,False,i512-o128-c8,1789044298.4094067,8,122.11468010761475,False,1789044297.3689725,2.3615360260009766,True,512,3357.202396990033,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-6,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.0522041,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.158, ""prompt_per_token_ms"": 0.15069921875, ""prompt_per_second"": 6635.734466937972, ""predicted_n"": 128, ""predicted_ms"": 1040.006, ""predicted_per_token_ms"": 8.189023622047245, ""predicted_per_second"": 122.11468010761475}",ok,limit,639,2316.7683459905675,True
512,128,1,False,i512-o128-c8,1789044299.527319,8,122.04567775712718,False,1789044298.4870985,1.1734962463378906,True,512,4476.302448994829,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-4,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.051016,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.981, ""prompt_per_token_ms"": 0.150353515625, ""prompt_per_second"": 6650.991803172212, ""predicted_n"": 128, ""predicted_ms"": 1040.594, ""predicted_per_token_ms"": 8.193653543307088, ""predicted_per_second"": 122.04567775712718}",ok,limit,639,3436.0819949943107,True
512,128,1,False,i512-o128-c8,1789044300.6464417,8,121.81062380467328,False,1789044299.6035326,1.7375946044921875,True,512,5594.8612700012745,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-5,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.0515802,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.775, ""prompt_per_token_ms"": 0.149951171875, ""prompt_per_second"": 6668.837512211006, ""predicted_n"": 128, ""predicted_ms"": 1042.602, ""predicted_per_token_ms"": 8.209464566929135, ""predicted_per_second"": 121.81062380467328}",ok,limit,639,4551.9522550021065,True
512,128,1,False,i512-o128-c8,1789044301.766709,8,121.76869509022869,False,1789044300.7237434,1.0561943054199219,True,512,6715.810030000284,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-3,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.0508988,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.892, ""prompt_per_token_ms"": 0.1501796875, ""prompt_per_second"": 6658.690110804765, ""predicted_n"": 128, ""predicted_ms"": 1042.961, ""predicted_per_token_ms"": 8.212291338582677, ""predicted_per_second"": 121.76869509022869}",ok,limit,639,5672.844595988863,True
512,128,1,False,i512-o128-c8,1789044302.8852165,8,121.8915261394938,False,1789044301.8431,3.646373748779297,True,512,7831.727414988563,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-7,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.053489,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 76.851, ""prompt_per_token_ms"": 0.150099609375, ""prompt_per_second"": 6662.242521242404, ""predicted_n"": 128, ""predicted_ms"": 1041.91, ""predicted_per_token_ms"": 8.204015748031496, ""predicted_per_second"": 121.8915261394938}",ok,limit,639,6789.6110199944815,True
512,128,1,False,i512-o128-c8,1789044303.9942784,8,123.11772866209807,False,1789044302.9628124,0.9496212005615234,True,512,8943.48629200249,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044295.0498426,,i512-o128-c8-2,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044295.0507922,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.136, ""prompt_per_token_ms"": 0.15065625, ""prompt_per_second"": 6637.627048330222, ""predicted_n"": 128, ""predicted_ms"": 1031.533, ""predicted_per_token_ms"": 8.122307086614173, ""predicted_per_second"": 123.11772866209807}",ok,limit,639,7912.020357995061,True
512,128,1,False,i512-o128-c2,1789044311.1340523,2,122.1106880504596,False,1789044310.0937598,0.5397796630859375,True,512,1120.1584259979427,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044310.0133536,,i512-o128-c2-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044310.0138934,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 78.576, ""prompt_per_token_ms"": 0.15346875, ""prompt_per_second"": 6515.984524536755, ""predicted_n"": 128, ""predicted_ms"": 1040.04, ""predicted_per_token_ms"": 8.189291338582677, ""predicted_per_second"": 122.1106880504596}",ok,limit,639,79.86579199496191,True
512,128,1,False,i512-o128-c2,1789044312.2500846,2,122.29871509310591,False,1789044311.2123597,0.9431838989257812,True,512,2235.7875739980955,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044310.0133536,,i512-o128-c2-1,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044310.0142968,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.336, ""prompt_per_token_ms"": 0.151046875, ""prompt_per_second"": 6620.461363401262, ""predicted_n"": 128, ""predicted_ms"": 1038.441, ""predicted_per_token_ms"": 8.176700787401575, ""predicted_per_second"": 122.29871509310591}",ok,limit,639,1198.062714000116,True
512,128,1,False,i512-o128-c1,1789044317.3844929,1,122.35503577680515,False,1789044316.3468983,0.2079010009765625,True,512,1117.388837999897,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044316.2668958,,i512-o128-c1-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044316.2671037,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 78.154, ""prompt_per_token_ms"": 0.15264453125, ""prompt_per_second"": 6551.168206361799, ""predicted_n"": 128, ""predicted_ms"": 1037.963, ""predicted_per_token_ms"": 8.172937007874015, ""predicted_per_second"": 122.35503577680515}",ok,limit,639,79.79528000578284,True
512,128,1,False,i512-o128-c4,1789044322.5808258,4,117.6429176184627,False,1789044321.5009804,0.19931793212890625,True,512,1158.952990997932,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044321.421673,,i512-o128-c4-0,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044321.4218724,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.948, ""prompt_per_token_ms"": 0.1522421875, ""prompt_per_second"": 6568.481551803768, ""predicted_n"": 128, ""predicted_ms"": 1079.538, ""predicted_per_token_ms"": 8.500299212598426, ""predicted_per_second"": 117.6429176184627}",ok,limit,639,79.10760000231676,True
512,128,1,False,i512-o128-c4,1789044323.7212393,4,119.5124269397949,False,1789044322.6589725,1.0221004486083984,True,512,2298.5439210024197,qwen2.5:1.5b-instruct-q8_0,spark,128,True,measure,etri-ser0003-cg0ms0,1789044321.421673,,i512-o128-c4-3,llama-spark-5458cd78f4-dtcqm,False,workload,etri-ser0003-cg0ms0,1789044321.4226952,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 77.275, ""prompt_per_token_ms"": 0.150927734375, ""prompt_per_second"": 6625.687479780006, ""predicted_n"": 128, ""predicted_ms"": 1062.651, ""predicted_per_token_ms"": 8.367330708661418, ""predicted_per_second"": 119.5124269397949}",ok,limit,639,1236.27732800378,True
